site,site_dir,somsc_summary,biomass_summary,n2o_summary,somsc_result,biomass_result,n2o_result,n2o_summary_plot_count,n2o_year_summary_plot_count,biomass_livec_plot_count,biomass_livec_pngs,somsc_spinup_png,somsc_spinup_png_exists,somsc_exp_png,somsc_exp_png_exists,somsc_scatter_png,somsc_scatter_png_exists,biomass_scatter_png,biomass_scatter_png_exists,n2o_scatter_png,n2o_scatter_png_exists
Purakayastha_2008,assets/Purakayastha_2008,assets/Purakayastha_2008/somsc_check/somsc_check_summary.txt,assets/Purakayastha_2008/biomass_check/biomass_check_summary.txt,assets/Purakayastha_2008/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-61.44%).,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,5,0,7,assets/Purakayastha_2008/biomass_check/livec_out/Purakayastha_2008_100_NPK_Manure_output_livec_plot.png;assets/Purakayastha_2008/biomass_check/livec_out/Purakayastha_2008_100_NPK_output_livec_plot.png;assets/Purakayastha_2008/biomass_check/livec_out/Purakayastha_2008_150_NPK_output_livec_plot.png;assets/Purakayastha_2008/biomass_check/livec_out/Purakayastha_2008_50_NPK_output_livec_plot.png;assets/Purakayastha_2008/biomass_check/livec_out/Purakayastha_2008_Control_output_livec_plot.png;assets/Purakayastha_2008/biomass_check/livec_out/Purakayastha_2008_base_output_livec_plot.png;assets/Purakayastha_2008/biomass_check/livec_out/Purakayastha_2008_eq_output_livec_plot.png,assets/Purakayastha_2008/somsc_check/somsc_timeseries_spinup.png,True,assets/Purakayastha_2008/somsc_check/somsc_timeseries_exp.png,True,assets/Purakayastha_2008/somsc_check/observed_vs_modeled_somsc.png,True,assets/Purakayastha_2008/biomass_check/observed_vs_modeled_biomass.png,True,assets/Purakayastha_2008/n2o_check/observed_vs_modeled_n2o.png,True
Rafique_2012_awagat,assets/Rafique_2012_awagat,assets/Rafique_2012_awagat/somsc_check/somsc_check_summary.txt,assets/Rafique_2012_awagat/biomass_check/biomass_check_summary.txt,assets/Rafique_2012_awagat/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-76.84%).,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,16,0,18,assets/Rafique_2012_awagat/biomass_check/livec_out/Rafique_2012_awagat_BNM_GM_Res_Flatbed_output_livec_plot.png;assets/Rafique_2012_awagat/biomass_check/livec_out/Rafique_2012_awagat_BNM_GM_Res_Raisedbed_output_livec_plot.png;assets/Rafique_2012_awagat/biomass_check/livec_out/Rafique_2012_awagat_BNM_GM_noRes_Flatbed_output_livec_plot.png;assets/Rafique_2012_awagat/biomass_check/livec_out/Rafique_2012_awagat_BNM_GM_noRes_Raisedbed_output_livec_plot.png;assets/Rafique_2012_awagat/biomass_check/livec_out/Rafique_2012_awagat_BNM_Res_Flatbed_output_livec_plot.png;assets/Rafique_2012_awagat/biomass_check/livec_out/Rafique_2012_awagat_BNM_Res_Raisedbed_output_livec_plot.png;assets/Rafique_2012_awagat/biomass_check/livec_out/Rafique_2012_awagat_BNM_noRes_Flatbed_output_livec_plot.png;assets/Rafique_2012_awagat/biomass_check/livec_out/Rafique_2012_awagat_BNM_noRes_Raisedbed_output_livec_plot.png;assets/Rafique_2012_awagat/biomass_check/livec_out/Rafique_2012_awagat_FFU_Res_Flatbed_output_livec_plot.png;assets/Rafique_2012_awagat/biomass_check/livec_out/Rafique_2012_awagat_FFU_Res_Raisedbed_output_livec_plot.png;assets/Rafique_2012_awagat/biomass_check/livec_out/Rafique_2012_awagat_FFU_noRes_Flatbed_output_livec_plot.png;assets/Rafique_2012_awagat/biomass_check/livec_out/Rafique_2012_awagat_FFU_noRes_Raisedbed_output_livec_plot.png;assets/Rafique_2012_awagat/biomass_check/livec_out/Rafique_2012_awagat_INM_Res_Flatbed_output_livec_plot.png;assets/Rafique_2012_awagat/biomass_check/livec_out/Rafique_2012_awagat_INM_Res_Raisedbed_output_livec_plot.png;assets/Rafique_2012_awagat/biomass_check/livec_out/Rafique_2012_awagat_INM_noRes_Flatbed_output_livec_plot.png;assets/Rafique_2012_awagat/biomass_check/livec_out/Rafique_2012_awagat_INM_noRes_Raisedbed_output_livec_plot.png;assets/Rafique_2012_awagat/biomass_check/livec_out/Rafique_2012_awagat_base_output_livec_plot.png;assets/Rafique_2012_awagat/biomass_check/livec_out/Rafique_2012_awagat_eq_output_livec_plot.png,assets/Rafique_2012_awagat/somsc_check/somsc_timeseries_spinup.png,True,assets/Rafique_2012_awagat/somsc_check/somsc_timeseries_exp.png,True,assets/Rafique_2012_awagat/somsc_check/observed_vs_modeled_somsc.png,False,assets/Rafique_2012_awagat/biomass_check/observed_vs_modeled_biomass.png,True,assets/Rafique_2012_awagat/n2o_check/observed_vs_modeled_n2o.png,True
Rafique_2012_shahpur,assets/Rafique_2012_shahpur,assets/Rafique_2012_shahpur/somsc_check/somsc_check_summary.txt,assets/Rafique_2012_shahpur/biomass_check/biomass_check_summary.txt,assets/Rafique_2012_shahpur/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-74.24%).,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,16,0,18,assets/Rafique_2012_shahpur/biomass_check/livec_out/Rafique_2012_shahpur_BNM_GM_Res_Flatbed_output_livec_plot.png;assets/Rafique_2012_shahpur/biomass_check/livec_out/Rafique_2012_shahpur_BNM_GM_Res_Raisedbed_output_livec_plot.png;assets/Rafique_2012_shahpur/biomass_check/livec_out/Rafique_2012_shahpur_BNM_GM_noRes_Flatbed_output_livec_plot.png;assets/Rafique_2012_shahpur/biomass_check/livec_out/Rafique_2012_shahpur_BNM_GM_noRes_Raisedbed_output_livec_plot.png;assets/Rafique_2012_shahpur/biomass_check/livec_out/Rafique_2012_shahpur_BNM_Res_Flatbed_output_livec_plot.png;assets/Rafique_2012_shahpur/biomass_check/livec_out/Rafique_2012_shahpur_BNM_Res_Raisedbed_output_livec_plot.png;assets/Rafique_2012_shahpur/biomass_check/livec_out/Rafique_2012_shahpur_BNM_noRes_Flatbed_output_livec_plot.png;assets/Rafique_2012_shahpur/biomass_check/livec_out/Rafique_2012_shahpur_BNM_noRes_Raisedbed_output_livec_plot.png;assets/Rafique_2012_shahpur/biomass_check/livec_out/Rafique_2012_shahpur_FFU_Res_Flatbed_output_livec_plot.png;assets/Rafique_2012_shahpur/biomass_check/livec_out/Rafique_2012_shahpur_FFU_Res_Raisedbed_output_livec_plot.png;assets/Rafique_2012_shahpur/biomass_check/livec_out/Rafique_2012_shahpur_FFU_noRes_Flatbed_output_livec_plot.png;assets/Rafique_2012_shahpur/biomass_check/livec_out/Rafique_2012_shahpur_FFU_noRes_Raisedbed_output_livec_plot.png;assets/Rafique_2012_shahpur/biomass_check/livec_out/Rafique_2012_shahpur_INM_Res_Flatbed_output_livec_plot.png;assets/Rafique_2012_shahpur/biomass_check/livec_out/Rafique_2012_shahpur_INM_Res_Raisedbed_output_livec_plot.png;assets/Rafique_2012_shahpur/biomass_check/livec_out/Rafique_2012_shahpur_INM_noRes_Flatbed_output_livec_plot.png;assets/Rafique_2012_shahpur/biomass_check/livec_out/Rafique_2012_shahpur_INM_noRes_Raisedbed_output_livec_plot.png;assets/Rafique_2012_shahpur/biomass_check/livec_out/Rafique_2012_shahpur_base_output_livec_plot.png;assets/Rafique_2012_shahpur/biomass_check/livec_out/Rafique_2012_shahpur_eq_output_livec_plot.png,assets/Rafique_2012_shahpur/somsc_check/somsc_timeseries_spinup.png,True,assets/Rafique_2012_shahpur/somsc_check/somsc_timeseries_exp.png,True,assets/Rafique_2012_shahpur/somsc_check/observed_vs_modeled_somsc.png,False,assets/Rafique_2012_shahpur/biomass_check/observed_vs_modeled_biomass.png,True,assets/Rafique_2012_shahpur/n2o_check/observed_vs_modeled_n2o.png,True
Ram_2013,assets/Ram_2013,assets/Ram_2013/somsc_check/somsc_check_summary.txt,assets/Ram_2013/biomass_check/biomass_check_summary.txt,assets/Ram_2013/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-89.50%).,RESULT: CANNOT ASSESS - 'averaged_biomass_comparison.csv' was not found.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,8,0,10,assets/Ram_2013/biomass_check/livec_out/Ram_2013_TRT_CTS_CTW_output_livec_plot.png;assets/Ram_2013/biomass_check/livec_out/Ram_2013_TRT_CTS_FBW_output_livec_plot.png;assets/Ram_2013/biomass_check/livec_out/Ram_2013_TRT_CTS_NTW_output_livec_plot.png;assets/Ram_2013/biomass_check/livec_out/Ram_2013_TRT_FBS_CTW_output_livec_plot.png;assets/Ram_2013/biomass_check/livec_out/Ram_2013_TRT_NTS_NTW_output_livec_plot.png;assets/Ram_2013/biomass_check/livec_out/Ram_2013_TRT_NTS_SM_NTW_output_livec_plot.png;assets/Ram_2013/biomass_check/livec_out/Ram_2013_TRT_PBS_PBW_output_livec_plot.png;assets/Ram_2013/biomass_check/livec_out/Ram_2013_TRT_PBS_SM_PBW_output_livec_plot.png;assets/Ram_2013/biomass_check/livec_out/Ram_2013_base_output_livec_plot.png;assets/Ram_2013/biomass_check/livec_out/Ram_2013_eq_output_livec_plot.png,assets/Ram_2013/somsc_check/somsc_timeseries_spinup.png,True,assets/Ram_2013/somsc_check/somsc_timeseries_exp.png,True,assets/Ram_2013/somsc_check/observed_vs_modeled_somsc.png,True,assets/Ram_2013/biomass_check/observed_vs_modeled_biomass.png,False,assets/Ram_2013/n2o_check/observed_vs_modeled_n2o.png,True
Ramu_2024_Alfisol,assets/Ramu_2024_Alfisol,assets/Ramu_2024_Alfisol/somsc_check/somsc_check_summary.txt,assets/Ramu_2024_Alfisol/biomass_check/biomass_check_summary.txt,assets/Ramu_2024_Alfisol/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-46.62%).,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: NEEDS INVESTIGATION - One or more points overestimate observed N2O by more than 50% and/or invalid comparison rows (see Point-wise delta).,2,0,4,assets/Ramu_2024_Alfisol/biomass_check/livec_out/Ramu_2024_Alfisol_T1_Alfisol_output_livec_plot.png;assets/Ramu_2024_Alfisol/biomass_check/livec_out/Ramu_2024_Alfisol_T2_Alfisol_output_livec_plot.png;assets/Ramu_2024_Alfisol/biomass_check/livec_out/Ramu_2024_Alfisol_base_output_livec_plot.png;assets/Ramu_2024_Alfisol/biomass_check/livec_out/Ramu_2024_Alfisol_eq_output_livec_plot.png,assets/Ramu_2024_Alfisol/somsc_check/somsc_timeseries_spinup.png,True,assets/Ramu_2024_Alfisol/somsc_check/somsc_timeseries_exp.png,True,assets/Ramu_2024_Alfisol/somsc_check/observed_vs_modeled_somsc.png,True,assets/Ramu_2024_Alfisol/biomass_check/observed_vs_modeled_biomass.png,True,assets/Ramu_2024_Alfisol/n2o_check/observed_vs_modeled_n2o.png,True
Ramu_2024_vertisol,assets/Ramu_2024_vertisol,assets/Ramu_2024_vertisol/somsc_check/somsc_check_summary.txt,assets/Ramu_2024_vertisol/biomass_check/biomass_check_summary.txt,assets/Ramu_2024_vertisol/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-46.62%).,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: NEEDS INVESTIGATION - One or more points overestimate observed N2O by more than 50% and/or invalid comparison rows (see Point-wise delta).,2,0,4,assets/Ramu_2024_vertisol/biomass_check/livec_out/Ramu_2024_vertisol_T1_Vertisol_output_livec_plot.png;assets/Ramu_2024_vertisol/biomass_check/livec_out/Ramu_2024_vertisol_T2_Vertisol_output_livec_plot.png;assets/Ramu_2024_vertisol/biomass_check/livec_out/Ramu_2024_vertisol_base_output_livec_plot.png;assets/Ramu_2024_vertisol/biomass_check/livec_out/Ramu_2024_vertisol_eq_output_livec_plot.png,assets/Ramu_2024_vertisol/somsc_check/somsc_timeseries_spinup.png,True,assets/Ramu_2024_vertisol/somsc_check/somsc_timeseries_exp.png,True,assets/Ramu_2024_vertisol/somsc_check/observed_vs_modeled_somsc.png,True,assets/Ramu_2024_vertisol/biomass_check/observed_vs_modeled_biomass.png,True,assets/Ramu_2024_vertisol/n2o_check/observed_vs_modeled_n2o.png,True
Rudrappa_2006,assets/Rudrappa_2006,assets/Rudrappa_2006/somsc_check/somsc_check_summary.txt,assets/Rudrappa_2006/biomass_check/biomass_check_summary.txt,assets/Rudrappa_2006/n2o_check/n2o_check_summary.txt,RESULT: OK for Calibration - Base SOMSC meets or exceeds SoilGrids observation.,RESULT: MODEL ONLY - No biomass/grain observations in the observation file.,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,5,0,7,assets/Rudrappa_2006/biomass_check/livec_out/Rudrappa_2006_100_NPK_Manure_output_livec_plot.png;assets/Rudrappa_2006/biomass_check/livec_out/Rudrappa_2006_100_NPK_output_livec_plot.png;assets/Rudrappa_2006/biomass_check/livec_out/Rudrappa_2006_150_NPK_output_livec_plot.png;assets/Rudrappa_2006/biomass_check/livec_out/Rudrappa_2006_50_NPK_output_livec_plot.png;assets/Rudrappa_2006/biomass_check/livec_out/Rudrappa_2006_Control_output_livec_plot.png;assets/Rudrappa_2006/biomass_check/livec_out/Rudrappa_2006_base_output_livec_plot.png;assets/Rudrappa_2006/biomass_check/livec_out/Rudrappa_2006_eq_output_livec_plot.png,assets/Rudrappa_2006/somsc_check/somsc_timeseries_spinup.png,True,assets/Rudrappa_2006/somsc_check/somsc_timeseries_exp.png,True,assets/Rudrappa_2006/somsc_check/observed_vs_modeled_somsc.png,True,assets/Rudrappa_2006/biomass_check/observed_vs_modeled_biomass.png,True,assets/Rudrappa_2006/n2o_check/observed_vs_modeled_n2o.png,True
Saha_2010,assets/Saha_2010,assets/Saha_2010/somsc_check/somsc_check_summary.txt,assets/Saha_2010/biomass_check/biomass_check_summary.txt,assets/Saha_2010/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-62.32%).,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,4,0,6,assets/Saha_2010/biomass_check/livec_out/Saha_2010_TRT_CT_RI_output_livec_plot.png;assets/Saha_2010/biomass_check/livec_out/Saha_2010_TRT_CT_RM_output_livec_plot.png;assets/Saha_2010/biomass_check/livec_out/Saha_2010_TRT_ZT_RM_output_livec_plot.png;assets/Saha_2010/biomass_check/livec_out/Saha_2010_TRT_ZT_RR_output_livec_plot.png;assets/Saha_2010/biomass_check/livec_out/Saha_2010_base_output_livec_plot.png;assets/Saha_2010/biomass_check/livec_out/Saha_2010_eq_output_livec_plot.png,assets/Saha_2010/somsc_check/somsc_timeseries_spinup.png,True,assets/Saha_2010/somsc_check/somsc_timeseries_exp.png,True,assets/Saha_2010/somsc_check/observed_vs_modeled_somsc.png,True,assets/Saha_2010/biomass_check/observed_vs_modeled_biomass.png,True,assets/Saha_2010/n2o_check/observed_vs_modeled_n2o.png,True
Saha_2013,assets/Saha_2013,assets/Saha_2013/somsc_check/somsc_check_summary.txt,assets/Saha_2013/biomass_check/biomass_check_summary.txt,assets/Saha_2013/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-92.74%).,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,12,0,14,assets/Saha_2013/biomass_check/livec_out/Saha_2013_TRT_M0_T1_output_livec_plot.png;assets/Saha_2013/biomass_check/livec_out/Saha_2013_TRT_M0_T2_output_livec_plot.png;assets/Saha_2013/biomass_check/livec_out/Saha_2013_TRT_M1_T1_output_livec_plot.png;assets/Saha_2013/biomass_check/livec_out/Saha_2013_TRT_M1_T2_output_livec_plot.png;assets/Saha_2013/biomass_check/livec_out/Saha_2013_TRT_M2_T1_output_livec_plot.png;assets/Saha_2013/biomass_check/livec_out/Saha_2013_TRT_M2_T2_output_livec_plot.png;assets/Saha_2013/biomass_check/livec_out/Saha_2013_TRT_M3_T1_output_livec_plot.png;assets/Saha_2013/biomass_check/livec_out/Saha_2013_TRT_M3_T2_output_livec_plot.png;assets/Saha_2013/biomass_check/livec_out/Saha_2013_TRT_M4_T1_output_livec_plot.png;assets/Saha_2013/biomass_check/livec_out/Saha_2013_TRT_M4_T2_output_livec_plot.png;assets/Saha_2013/biomass_check/livec_out/Saha_2013_TRT_M5_T1_output_livec_plot.png;assets/Saha_2013/biomass_check/livec_out/Saha_2013_TRT_M5_T2_output_livec_plot.png;assets/Saha_2013/biomass_check/livec_out/Saha_2013_base_output_livec_plot.png;assets/Saha_2013/biomass_check/livec_out/Saha_2013_eq_output_livec_plot.png,assets/Saha_2013/somsc_check/somsc_timeseries_spinup.png,True,assets/Saha_2013/somsc_check/somsc_timeseries_exp.png,True,assets/Saha_2013/somsc_check/observed_vs_modeled_somsc.png,True,assets/Saha_2013/biomass_check/observed_vs_modeled_biomass.png,True,assets/Saha_2013/n2o_check/observed_vs_modeled_n2o.png,True
Sankar_2011,assets/Sankar_2011,assets/Sankar_2011/somsc_check/somsc_check_summary.txt,assets/Sankar_2011/biomass_check/biomass_check_summary.txt,assets/Sankar_2011/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-97.87%).,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,10,0,12,assets/Sankar_2011/biomass_check/livec_out/Sankar_2011_TRT_FYM_100NPK_output_livec_plot.png;assets/Sankar_2011/biomass_check/livec_out/Sankar_2011_TRT_FYM_10T_100NPK_output_livec_plot.png;assets/Sankar_2011/biomass_check/livec_out/Sankar_2011_TRT_FYM_10T_50NPK_output_livec_plot.png;assets/Sankar_2011/biomass_check/livec_out/Sankar_2011_TRT_FYM_10T_output_livec_plot.png;assets/Sankar_2011/biomass_check/livec_out/Sankar_2011_TRT_FYM_CONTROL_output_livec_plot.png;assets/Sankar_2011/biomass_check/livec_out/Sankar_2011_TRT_MR_100NPK_output_livec_plot.png;assets/Sankar_2011/biomass_check/livec_out/Sankar_2011_TRT_MR_5T_100NPK_output_livec_plot.png;assets/Sankar_2011/biomass_check/livec_out/Sankar_2011_TRT_MR_5T_50NPK_output_livec_plot.png;assets/Sankar_2011/biomass_check/livec_out/Sankar_2011_TRT_MR_5T_output_livec_plot.png;assets/Sankar_2011/biomass_check/livec_out/Sankar_2011_TRT_MR_CONTROL_output_livec_plot.png;assets/Sankar_2011/biomass_check/livec_out/Sankar_2011_base_output_livec_plot.png;assets/Sankar_2011/biomass_check/livec_out/Sankar_2011_eq_output_livec_plot.png,assets/Sankar_2011/somsc_check/somsc_timeseries_spinup.png,True,assets/Sankar_2011/somsc_check/somsc_timeseries_exp.png,True,assets/Sankar_2011/somsc_check/observed_vs_modeled_somsc.png,False,assets/Sankar_2011/biomass_check/observed_vs_modeled_biomass.png,True,assets/Sankar_2011/n2o_check/observed_vs_modeled_n2o.png,True
Sankar_2014,assets/Sankar_2014,assets/Sankar_2014/somsc_check/somsc_check_summary.txt,assets/Sankar_2014/biomass_check/biomass_check_summary.txt,assets/Sankar_2014/n2o_check/n2o_check_summary.txt,RESULT: Model NEEDS INVESTIGATION - Base SOMSC is below SoilGrids observation (-88.38%).,RESULT: NEEDS INVESTIGATION - Model below observation and/or invalid comparison rows (see Point-wise delta).,RESULT: MODEL ONLY - No N2O flux observations in the observation file.,8,0,10,assets/Sankar_2014/biomass_check/livec_out/Sankar_2014_T1_output_livec_plot.png;assets/Sankar_2014/biomass_check/livec_out/Sankar_2014_T2_output_livec_plot.png;assets/Sankar_2014/biomass_check/livec_out/Sankar_2014_T3_output_livec_plot.png;assets/Sankar_2014/biomass_check/livec_out/Sankar_2014_T4_output_livec_plot.png;assets/Sankar_2014/biomass_check/livec_out/Sankar_2014_T5_output_livec_plot.png;assets/Sankar_2014/biomass_check/livec_out/Sankar_2014_T6_output_livec_plot.png;assets/Sankar_2014/biomass_check/livec_out/Sankar_2014_T7_output_livec_plot.png;assets/Sankar_2014/biomass_check/livec_out/Sankar_2014_T8_output_livec_plot.png;assets/Sankar_2014/biomass_check/livec_out/Sankar_2014_base_output_livec_plot.png;assets/Sankar_2014/biomass_check/livec_out/Sankar_2014_eq_output_livec_plot.png,assets/Sankar_2014/somsc_check/somsc_timeseries_spinup.png,True,assets/Sankar_2014/somsc_check/somsc_timeseries_exp.png,True,assets/Sankar_2014/somsc_check/observed_vs_modeled_somsc.png,False,assets/Sankar_2014/biomass_check/observed_vs_modeled_biomass.png,True,assets/Sankar_2014/n2o_check/observed_vs_modeled_n2o.png,True
